STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
        403;18910801;18910831;    5;  -999;  17.00;    -999;   12.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18910901;18910930;    5;  -999;  15.60;    -999;   11.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18911001;18911031;    5;  -999;  11.30;    -999;    8.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18911101;18911130;    5;  -999;   3.70;    -999;    1.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18911201;18911231;    5;  -999;   2.80;    -999;    0.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18920101;18920131;    5;  -999;  -1.50;    -999;   -3.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18920201;18920229;    5;  -999;   1.40;    -999;   -1.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18920301;18920331;    5;  -999;   2.00;    -999;   -1.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18920401;18920430;    5;  -999;   8.50;    -999;    3.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18920501;18920531;    5;  -999;  13.20;    -999;    8.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18920601;18920630;    5;  -999;  17.30;    -999;   12.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18920701;18920731;    5;  -999;  18.10;    -999;   13.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18920801;18920831;    5;  -999;  20.10;    -999;   15.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18920901;18920930;    5;  -999;  15.60;    -999;   11.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18921001;18921031;    5;  -999;   8.60;    -999;    5.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18921101;18921130;    5;  -999;   2.40;    -999;    0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18921201;18921231;    5;  -999;  -0.50;    -999;   -2.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18930101;18930131;    5;  -999;  -7.40;    -999;  -10.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18930201;18930228;    5;  -999;   2.40;    -999;   -0.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18930301;18930331;    5;  -999;   5.00;    -999;    1.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18930401;18930430;    5;  -999;   9.40;    -999;    4.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18930501;18930531;    5;  -999;  13.50;    -999;    9.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18930601;18930630;    5;  -999;  17.50;    -999;   12.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18930701;18930731;    5;  -999;  19.30;    -999;   15.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18930801;18930831;    5;  -999;  18.50;    -999;   14.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18930901;18930930;    5;  -999;  13.50;    -999;    9.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18931001;18931031;    5;  -999;  11.10;    -999;    8.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18931101;18931130;    5;  -999;   3.20;    -999;    1.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18931201;18931231;    5;  -999;   1.50;    -999;   -0.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18940101;18940131;    5;  -999;  -0.90;    -999;   -3.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18940201;18940228;    5;  -999;   2.90;    -999;    0.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18940301;18940331;    5;  -999;   6.00;    -999;    2.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18940401;18940430;    5;  -999;  11.00;    -999;    7.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18940501;18940531;    5;  -999;  13.10;    -999;    8.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18940601;18940630;    5;  -999;  15.80;    -999;   12.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18940701;18940731;    5;  -999;  20.50;    -999;   15.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18940801;18940831;    5;  -999;  16.80;    -999;   13.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18940901;18940930;    5;  -999;  12.40;    -999;    9.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18941001;18941031;    5;  -999;   8.70;    -999;    6.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18941101;18941130;    5;  -999;   5.40;    -999;    3.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18941201;18941231;    5;  -999;   1.00;    -999;   -0.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18950101;18950131;    5;  -999;  -2.60;    -999;   -5.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18950201;18950228;    5;  -999;  -4.00;    -999;   -6.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18950301;18950331;    5;  -999;   2.80;    -999;   -0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18950401;18950430;    5;  -999;  10.00;    -999;    5.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18950501;18950531;    5;  -999;  14.70;    -999;    9.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18950601;18950630;    5;  -999;  18.00;    -999;   13.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18950701;18950731;    5;  -999;  19.40;    -999;   14.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18950801;18950831;    5;  -999;  18.80;    -999;   14.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18950901;18950930;    5;  -999;  16.50;    -999;   12.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18951001;18951031;    5;  -999;   8.10;    -999;    5.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18951101;18951130;    5;  -999;   4.60;    -999;    2.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18951201;18951231;    5;  -999;   0.00;    -999;   -2.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18960101;18960131;    5;  -999;   0.10;    -999;   -2.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18960201;18960229;    5;  -999;   1.10;    -999;   -1.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18960301;18960331;    5;  -999;   6.40;    -999;    3.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18960401;18960430;    5;  -999;   7.50;    -999;    4.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18960501;18960531;    5;  -999;  12.70;    -999;    8.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18960601;18960630;    5;  -999;  19.20;    -999;   14.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18960701;18960731;    5;  -999;  19.30;    -999;   14.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18960801;18960831;    5;  -999;  16.70;    -999;   12.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18960901;18960930;    5;  -999;  14.00;    -999;   10.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18961001;18961031;    5;  -999;  10.70;    -999;    7.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18961101;18961130;    5;  -999;   1.90;    -999;   -0.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18961201;18961231;    5;  -999;  -0.20;    -999;   -2.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18970101;18970131;    5;  -999;  -2.80;    -999;   -4.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18970201;18970228;    5;  -999;   0.60;    -999;   -2.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18970301;18970331;    5;  -999;   5.70;    -999;    2.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18970401;18970430;    5;  -999;   8.80;    -999;    4.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18970501;18970531;    5;  -999;  12.50;    -999;    8.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18970601;18970630;    5;  -999;  19.30;    -999;   13.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18970701;18970731;    5;  -999;  18.20;    -999;   14.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18970801;18970831;    5;  -999;  19.10;    -999;   15.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18970901;18970930;    5;  -999;  13.80;    -999;   10.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18971001;18971031;    5;  -999;   8.30;    -999;    5.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18971101;18971130;    5;  -999;   3.40;    -999;    0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18971201;18971231;    5;  -999;   2.10;    -999;    0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18980101;18980131;    5;  -999;   3.10;    -999;    1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18980201;18980228;    5;  -999;   2.50;    -999;    0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18980301;18980331;    5;  -999;   4.70;    -999;    1.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18980401;18980430;    5;  -999;   8.20;    -999;    5.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18980501;18980531;    5;  -999;  13.60;    -999;    9.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18980601;18980630;    5;  -999;  17.30;    -999;   12.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18980701;18980731;    5;  -999;  15.60;    -999;   11.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18980801;18980831;    5;  -999;  19.90;    -999;   14.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18980901;18980930;    5;  -999;  14.80;    -999;   10.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18981001;18981031;    5;  -999;   8.50;    -999;    5.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18981101;18981130;    5;  -999;   5.60;    -999;    3.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18981201;18981231;    5;  -999;   4.40;    -999;    1.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18990101;18990131;    5;  -999;   2.90;    -999;    0.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18990201;18990228;    5;  -999;   3.10;    -999;    0.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18990301;18990331;    5;  -999;   3.80;    -999;    0.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18990401;18990430;    5;  -999;   8.90;    -999;    4.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18990501;18990531;    5;  -999;  13.30;    -999;    9.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18990601;18990630;    5;  -999;  15.90;    -999;   11.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18990701;18990731;    5;  -999;  19.70;    -999;   15.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18990801;18990831;    5;  -999;  18.50;    -999;   13.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18990901;18990930;    5;  -999;  13.50;    -999;   10.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18991001;18991031;    5;  -999;   9.10;    -999;    5.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18991101;18991130;    5;  -999;   7.90;    -999;    5.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18991201;18991231;    5;  -999;  -2.70;    -999;   -5.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19000101;19000131;    5;  -999;   0.90;    -999;   -1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19000201;19000228;    5;  -999;   1.30;    -999;   -1.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19000301;19000331;    5;  -999;   1.90;    -999;   -1.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19000401;19000430;    5;  -999;   7.70;    -999;    3.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19000501;19000531;    5;  -999;  12.90;    -999;    7.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19000601;19000630;    5;  -999;  18.00;    -999;   13.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19000701;19000731;    5;  -999;  20.70;    -999;   15.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19000801;19000831;    5;  -999;  18.60;    -999;   14.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19000901;19000930;    5;  -999;  15.30;    -999;   11.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19001001;19001031;    5;  -999;   9.90;    -999;    6.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19001101;19001130;    5;  -999;   5.50;    -999;    3.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19001201;19001231;    5;  -999;   3.40;    -999;    1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19010101;19010131;    5;  -999;  -3.10;    -999;   -5.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19010201;19010228;    5;  -999;  -2.50;    -999;   -5.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19010301;19010331;    5;  -999;   3.30;    -999;    0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19010401;19010430;    5;  -999;   9.20;    -999;    4.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19010501;19010531;    5;  -999;  15.00;    -999;   10.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19010601;19010630;    5;  -999;  17.70;    -999;   13.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19010701;19010731;    5;  -999;  21.10;    -999;   16.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19010801;19010831;    5;  -999;  18.80;    -999;   14.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19010901;19010930;    5;  -999;  14.50;    -999;   10.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19011001;19011031;    5;  -999;  11.50;    -999;    8.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19011101;19011130;    5;  -999;   4.30;    -999;    1.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19011201;19011231;    5;  -999;   1.60;    -999;   -0.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19020101;19020131;    5;  -999;   4.10;    -999;    2.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19020201;19020228;    5;  -999;  -0.70;    -999;   -3.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19020301;19020331;    5;  -999;   3.90;    -999;    1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19020401;19020430;    5;  -999;   7.80;    -999;    3.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19020501;19020531;    5;  -999;  10.60;    -999;    6.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19020601;19020630;    5;  -999;  17.60;    -999;   12.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19020701;19020731;    5;  -999;  17.00;    -999;   12.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19020801;19020831;    5;  -999;  15.80;    -999;   11.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19020901;19020930;    5;  -999;  13.20;    -999;    9.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19021001;19021031;    5;  -999;   7.80;    -999;    5.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19021101;19021130;    5;  -999;   1.80;    -999;   -1.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19021201;19021231;    5;  -999;  -1.80;    -999;   -4.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19030101;19030131;    5;  -999;   1.10;    -999;   -1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19030201;19030228;    5;  -999;   4.60;    -999;    1.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19030301;19030331;    5;  -999;   7.00;    -999;    3.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19030401;19030430;    5;  -999;   6.30;    -999;    2.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19030501;19030531;    5;  -999;  15.00;    -999;   10.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19030601;19030630;    5;  -999;  17.00;    -999;   12.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19030701;19030731;    5;  -999;  18.70;    -999;   14.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19030801;19030831;    5;  -999;  17.20;    -999;   13.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19030901;19030930;    5;  -999;  14.90;    -999;   10.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19031001;19031031;    5;  -999;  10.10;    -999;    7.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19031101;19031130;    5;  -999;   5.20;    -999;    3.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19031201;19031231;    5;  -999;  -0.10;    -999;   -1.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19040101;19040131;    5;  -999;  -0.30;    -999;   -2.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19040201;19040229;    5;  -999;   1.60;    -999;   -0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19040301;19040331;    5;  -999;   4.10;    -999;    0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19040401;19040430;    5;  -999;  10.00;    -999;    5.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19040501;19040531;    5;  -999;  13.60;    -999;    8.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19040601;19040630;    5;  -999;  17.20;    -999;   12.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19040701;19040731;    5;  -999;  20.30;    -999;   14.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19040801;19040831;    5;  -999;  18.50;    -999;   13.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19040901;19040930;    5;  -999;  13.90;    -999;   10.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19041001;19041031;    5;  -999;   9.30;    -999;    6.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19041101;19041130;    5;  -999;   4.70;    -999;    2.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19041201;19041231;    5;  -999;   3.50;    -999;    1.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19050101;19050131;    5;  -999;  -0.50;    -999;   -3.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19050201;19050228;    5;  -999;   2.90;    -999;    0.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19050301;19050331;    5;  -999;   5.30;    -999;    2.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19050401;19050430;    5;  -999;   6.40;    -999;    3.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19050501;19050531;    5;  -999;  14.50;    -999;    9.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19050601;19050630;    5;  -999;  19.40;    -999;   14.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19050701;19050731;    5;  -999;  19.80;    -999;   16.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19050801;19050831;    5;  -999;  18.20;    -999;   14.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19050901;19050930;    5;  -999;  14.00;    -999;   11.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19051001;19051031;    5;  -999;   5.80;    -999;    3.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19051101;19051130;    5;  -999;   4.30;    -999;    2.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19051201;19051231;    5;  -999;   2.20;    -999;    0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19060101;19060131;    5;  -999;   1.80;    -999;   -0.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19060201;19060228;    5;  -999;   2.00;    -999;    0.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19060301;19060331;    5;  -999;   3.40;    -999;    0.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19060401;19060430;    5;  -999;  10.50;    -999;    5.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19060501;19060531;    5;  -999;  16.00;    -999;   11.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19060601;19060630;    5;  -999;  17.10;    -999;   12.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19060701;19060731;    5;  -999;  19.40;    -999;   14.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19060801;19060831;    5;  -999;  18.20;    -999;   14.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19060901;19060930;    5;  -999;  14.50;    -999;   11.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19061001;19061031;    5;  -999;  10.00;    -999;    7.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19061101;19061130;    5;  -999;   7.60;    -999;    5.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19061201;19061231;    5;  -999;  -1.60;    -999;   -3.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19070101;19070131;    5;  -999;   0.20;    -999;   -2.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19070201;19070228;    5;  -999;  -0.60;    -999;   -2.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19070301;19070331;    5;  -999;   4.00;    -999;    0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19070401;19070430;    5;  -999;   7.30;    -999;    3.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19070501;19070531;    5;  -999;  15.00;    -999;    9.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19070601;19070630;    5;  -999;  16.90;    -999;   12.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19070701;19070731;    5;  -999;  16.20;    -999;   12.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19070801;19070831;    5;  -999;  16.70;    -999;   13.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19070901;19070930;    5;  -999;  14.20;    -999;   10.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19071001;19071031;    5;  -999;  13.30;    -999;   10.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19071101;19071130;    5;  -999;   3.30;    -999;    1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19071201;19071231;    5;  -999;   1.60;    -999;   -0.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19080101;19080131;    5;  -999;  -0.80;    -999;   -2.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19080201;19080229;    5;  -999;   2.10;    -999;    0.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19080301;19080331;    5;  -999;   3.80;    -999;    0.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19080401;19080430;    5;  -999;   6.20;    -999;    3.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19080501;19080531;    5;  -999;  13.90;    -999;   10.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19080601;19080630;    5;  -999;  18.20;    -999;   14.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19080701;19080731;    5;  -999;  18.60;    -999;   15.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19080801;19080831;    5;  -999;  15.40;    -999;   12.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19080901;19080930;    5;  -999;  12.80;    -999;    9.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19081001;19081031;    5;  -999;   8.50;    -999;    5.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19081101;19081130;    5;  -999;   2.80;    -999;   -0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19081201;19081231;    5;  -999;  -1.70;    -999;   -2.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19090101;19090131;    5;  -999;  -1.20;    -999;   -3.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19090201;19090228;    5;  -999;  -2.30;    -999;   -5.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19090301;19090331;    5;  -999;   1.30;    -999;   -2.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19090401;19090430;    5;  -999;   7.70;    -999;    2.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19090501;19090531;    5;  -999;  11.20;    -999;    5.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19090601;19090630;    5;  -999;  15.50;    -999;   10.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19090701;19090731;    5;  -999;  16.20;    -999;   12.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19090801;19090831;    5;  -999;  16.90;    -999;   12.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19090901;19090930;    5;  -999;  13.70;    -999;   10.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19091001;19091031;    5;  -999;  10.80;    -999;    6.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19091101;19091130;    5;  -999;   1.90;    -999;   -0.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19091201;19091231;    5;  -999;   2.10;    -999;   -0.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19100101;19100131;    5;  -999;   1.80;    -999;   -0.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19100201;19100228;    5;  -999;   2.80;    -999;    0.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19100301;19100331;    5;  -999;   3.70;    -999;   -0.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19100401;19100430;    5;  -999;   7.90;    -999;    3.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19100501;19100531;    5;  -999;  13.70;    -999;    8.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19100601;19100630;    5;  -999;  18.70;    -999;   12.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19100701;19100731;    5;  -999;  16.60;    -999;   12.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19100801;19100831;    5;  -999;  16.40;    -999;   12.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19100901;19100930;    5;  -999;  12.70;    -999;    8.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19101001;19101031;    5;  -999;   8.70;    -999;    4.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19101101;19101130;    5;  -999;   2.10;    -999;   -0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19101201;19101231;    5;  -999;   2.30;    -999;    0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;19110101;19110131;    5;  -999;   0.30;    -999;   -2.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
